Date,Open,High,Low,Close,Adj Close,Volume,SP_open,SP_high,SP_low,SP_close,SP_Ajclose,SP_volume,DJ_open,DJ_high,DJ_low,DJ_close,DJ_Ajclose,DJ_volume,EG_open,EG_high,EG_low,EG_close,EG_Ajclose,EG_volume,EU_Price,EU_open,EU_high,EU_low,EU_Trend,OF_Price,OF_Open,OF_High,OF_Low,OF_Volume,OF_Trend,OS_Price,OS_Open,OS_High,OS_Low,OS_Trend,SF_Price,SF_Open,SF_High,SF_Low,SF_Volume,SF_Trend,USB_Price,USB_Open,USB_High,USB_Low,USB_Trend,PLT_Price,PLT_Open,PLT_High,PLT_Low,PLT_Trend,PLD_Price,PLD_Open,PLD_High,PLD_Low,PLD_Trend,RHO_PRICE,USDI_Price,USDI_Open,USDI_High,USDI_Low,USDI_Volume,USDI_Trend,GDX_Open,GDX_High,GDX_Low,GDX_Close,GDX_Adj Close,GDX_Volume,USO_Open,USO_High,USO_Low,USO_Close,USO_Adj Close,USO_Volume
2015-02-20,116.099998,116.459999,115.050003,115.279999,115.279999,6681700.0,209.479996,211.330002,208.729996,211.240005,195.048721,140896400.0,17985.76953,18144.28906,17878.36914,18140.43945,18140.43945,111390000.0,25.6,26.85,25.5,25.799999,25.615515,1118900.0,1.1381,1.137,1.1431,1.128,1.0,60.22,60.2,61.15,59.82,221760.0,1.0,50.97,54.17,54.78,52.84,0.0,36314.0,36500.0,36760.0,36227.0,23660.0,0.0,2.115,2.119,2.141,2.045,0.0,1164.45,1172.25,1175.15,1156.65,0.0,780.85,787.0,789.35,777.9,0.0,1180.0,94.34,94.475,94.89,94.11,48780.0,0.0,20.65,20.93,20.42,20.450001,19.950268,28204700.0,19.07,19.17,18.639999,18.65,18.65,28544300.0
2015-02-21,115.769999,116.37999966666666,115.05666866666667,115.32999933333333,115.32999933333333,6058600.0,209.96666466666667,211.29000366666668,209.31332933333334,211.23000566666667,195.03950466666666,118734633.33333333,18037.432943333333,18143.26302,17937.192706666665,18132.572913333333,18132.572913333333,102150000.0,25.566666666666666,26.800000333333333,25.45,26.033332666666666,25.847180333333334,1053233.3333333333,1.1364666666666665,1.1375,1.1425333333333334,1.1285333333333332,0.6666666666666667,59.78,60.233333333333334,60.99,59.336666666666666,237386.66666666666,0.6666666666666667,50.449999999999996,53.04,53.53,51.46,0.0,36275.666666666664,36420.666666666664,36763.666666666664,36081.666666666664,25950.0,0.0,2.097,2.117,2.1393333333333335,2.048,0.0,1164.6333333333334,1169.9666666666667,1174.2666666666667,1156.3333333333335,0.0,783.1,784.85,789.15,777.1999999999999,0.3333333333333333,1180.0,94.44566666666667,94.455,94.935,94.2,41623.333333333336,0.3333333333333333,20.543333333333333,20.866666666666667,20.34999966666667,20.480001,19.979534333333334,28612700.0,18.77,18.976666666666667,18.433332666666665,18.47000033333333,18.47000033333333,35641066.666666664
2015-02-22,115.44,116.30000033333333,115.06333433333333,115.37999966666668,115.37999966666668,5435500.0,210.45333333333332,211.25000533333332,209.89666266666666,211.22000633333332,195.03028833333335,96572866.66666666,18089.09635666667,18142.23698,17996.016273333335,18124.70637666667,18124.70637666667,92910000.0,25.533333333333335,26.75000066666667,25.400000000000002,26.266666333333333,26.078845666666666,987566.6666666666,1.1348333333333334,1.1380000000000001,1.1419666666666666,1.1290666666666667,0.33333333333333337,59.339999999999996,60.266666666666666,60.83,58.85333333333333,253013.33333333334,0.33333333333333337,49.93,51.910000000000004,52.28,50.080000000000005,0.0,36237.333333333336,36341.333333333336,36767.333333333336,35936.333333333336,28240.0,0.0,2.079,2.115,2.1376666666666666,2.051,0.0,1164.8166666666666,1167.6833333333334,1173.3833333333334,1156.0166666666667,0.0,785.35,782.6999999999999,788.95,776.5,0.6666666666666666,1180.0,94.55133333333333,94.435,94.98,94.28999999999999,34466.666666666664,0.6666666666666666,20.436666666666664,20.80333333333333,20.279999333333333,20.510001,20.00880066666667,29020700.0,18.470000000000002,18.783333333333335,18.226666333333334,18.290000666666668,18.290000666666668,42737833.333333336
2015-02-23,115.110001,116.220001,115.07,115.43,115.43,4812400.0,210.940002,211.210007,210.479996,211.210007,195.021072,74411100.0,18140.75977,18141.21094,18054.83984,18116.83984,18116.83984,83670000.0,25.5,26.700001,25.35,26.5,26.310511,921900.0,1.1332,1.1385,1.1414,1.1296,0.0,58.9,60.3,60.67,58.37,268640.0,0.0,49.41,50.78,51.03,48.7,0.0,36199.0,36262.0,36771.0,35791.0,30530.0,0.0,2.061,2.113,2.136,2.0540000000000003,0.0,1165.0,1165.4,1172.5,1155.7,0.0,787.6,780.55,788.75,775.8,1.0,1180.0,94.657,94.415,95.025,94.38,27310.0,1.0,20.33,20.74,20.209999,20.540001,20.038067,29428700.0,18.17,18.59,18.02,18.110001,18.110001,49834600.0
2015-02-24,115.0,115.550003,114.290001,115.260002,115.260002,7598600.0,211.119995,212.050003,210.75999500000003,211.809998,195.575027,70943200.0,18112.57031,18231.08984,18098.73047,18209.18945,18209.18945,79310000.0,26.15,26.450001,25.549999,26.299999,26.11194,928900.0,1.1341,1.1336,1.136,1.1289,1.0,58.66,59.09,60.3,58.1,245520.0,0.0,49.11,49.5,50.41,48.76,0.0,35974.0,36314.0,36546.0,35760.0,30170.0,0.0,1.972,2.066,2.108,1.972,0.0,1168.8,1164.95,1170.0,1155.1,1.0,791.5,785.85,799.6,784.15,1.0,1180.0,94.561,94.66,95.07,94.5,36520.0,0.0,20.33,20.639999,20.209999,20.42,19.920998,26107300.0,18.41,18.469999,18.02,18.040001,18.040001,18075100.0
2015-02-25,115.830002,115.889999,115.330002,115.699997,115.699997,5032500.0,211.660004,212.240005,211.220001,211.630005,195.408829,73061700.0,18208.66992,18244.38086,18182.75977,18224.57031,18224.57031,80480000.0,27.5,28.450001,26.799999,27.200001,27.005507,1579700.0,1.1362,1.134,1.1389,1.1334,1.0,61.63,58.75,61.73,58.41,279650.0,1.0,51.07,49.21,51.33,48.48,1.0,36455.0,36200.0,36829.0,36200.0,22240.0,1.0,1.972,1.988,2.002,1.957,1.0,1174.15,1167.05,1177.25,1164.15,1.0,809.3,792.9,810.0,792.2,1.0,1180.0,94.235,94.445,94.475,94.165,25310.0,0.0,20.620001,20.950001,20.549999,20.790001,20.28196,42515900.0,18.15,18.799999,17.82,18.65,18.65,38292100.0
2015-02-26,116.540001,116.550003,115.830002,116.07,116.07,4025400.0,211.520004,211.710007,210.649994,211.380005,195.177979,72697900.0,18224.41016,18239.42969,18157.07031,18214.41992,18214.41992,81500000.0,27.85,28.1,27.0,27.65,27.452288,1240800.0,1.1198,1.1361,1.1381,1.1184,0.0,60.05,61.85,62.63,59.66,261450.0,0.0,48.92,51.03,51.25,47.83,0.0,36628.0,36650.0,37098.0,36559.0,21500.0,1.0,2.031,1.972,2.0380000000000003,1.931,1.0,1177.85,1173.75,1192.45,1171.15,1.0,810.25,808.9,815.5,806.0,1.0,1180.0,95.336,94.26,95.41,94.075,56170.0,1.0,21.120001,21.15,20.889999,20.959999,20.447803,23794700.0,18.280001,18.43,17.58,18.030001,18.030001,40116700.0
2015-02-27,116.739998,117.07,116.160004,116.160004,116.160004,8255600.0,211.25999500000003,211.580002,210.600006,210.660004,194.513199,108076000.0,18213.25977,18213.25977,18132.38086,18132.69922,18132.69922,101110000.0,27.75,29.0,27.75,29.0,28.792633,1416900.0,1.1195,1.1199,1.1248,1.1178,0.0,62.58,60.75,62.83,60.51,255020.0,1.0,49.41,49.16,50.13,48.66,1.0,36393.0,36627.0,36745.0,36231.0,18700.0,0.0,1.996,2.026,2.052,1.993,0.0,1188.7,1177.75,1191.45,1167.15,1.0,818.45,813.5,818.9,804.0,1.0,0.0,95.321,95.23,95.44,94.855,33730.0,0.0,21.17,21.48,21.110001,21.280001,20.759985,33900100.0,18.110001,18.35,17.82,18.1,18.1,28470300.0
2015-02-28,116.65999866666667,116.92666633333333,115.98000366666666,116.00000266666667,116.00000266666667,8168166.666666667,211.09999633333337,211.74000066666667,210.64000433333334,211.10333766666665,194.92255166666666,101214466.66666667,18186.856773333333,18238.383466666666,18129.117186666666,18184.676433333334,18184.676433333334,97336666.66666667,27.216666666666665,28.55,27.150000333333335,28.283333333333335,28.081091,1546833.3333333333,1.1191666666666666,1.1195,1.1246,1.1171666666666666,0.0,61.56666666666666,61.333333333333336,62.72,60.12,265370.0,0.6666666666666667,49.526666666666664,49.27333333333333,50.45,48.69333333333333,1.0,36477.333333333336,36751.333333333336,36890.0,36354.0,13380.0,0.0,2.027,2.0189999999999997,2.066666666666667,1.9923333333333335,0.3333333333333333,1188.2666666666667,1180.1,1192.1833333333334,1172.3666666666668,1.0,822.4,815.4833333333333,823.3,808.0,1.0,393.3333333333333,95.37366666666667,95.27833333333334,95.47833333333334,94.93666666666667,29313.333333333332,0.3333333333333333,21.216666333333336,21.436666666666667,20.953333666666666,21.106667333333334,20.590887,39708866.666666664,18.116667,18.486666666666668,17.886666666666667,18.173333333333336,18.173333333333336,26949433.333333332
2015-03-01,116.57999933333333,116.78333266666667,115.80000333333334,115.84000133333333,115.84000133333333,8080733.333333333,210.9399976666667,211.89999933333334,210.68000266666667,211.54667133333334,195.3319043333333,94352933.33333333,18160.45377666667,18263.507163333335,18125.853513333335,18236.653646666666,18236.653646666666,93563333.33333333,26.683333333333334,28.099999999999998,26.550000666666666,27.566666666666666,27.369549,1676766.6666666667,1.1188333333333333,1.1191,1.1244,1.1165333333333332,0.0,60.553333333333335,61.916666666666664,62.61,59.730000000000004,275720.0,0.33333333333333337,49.64333333333333,49.38666666666666,50.77,48.72666666666667,1.0,36561.666666666664,36875.666666666664,37035.0,36477.0,8060.0,0.0,2.058,2.012,2.0813333333333333,1.9916666666666667,0.6666666666666666,1187.8333333333335,1182.45,1192.9166666666667,1177.5833333333333,1.0,826.35,817.4666666666667,827.7,812.0,1.0,786.6666666666666,95.42633333333333,95.32666666666667,95.51666666666667,95.01833333333333,24896.666666666664,0.6666666666666666,21.263332666666667,21.393333333333334,20.796666333333334,20.933333666666666,20.421789,45517633.333333336,18.123333000000002,18.623333333333335,17.953333333333333,18.246666666666666,18.246666666666666,25428566.666666668
2015-03-02,116.5,116.639999,115.620003,115.68,115.68,7993300.0,210.77999900000003,212.059998,210.720001,211.990005,195.741257,87491400.0,18134.05078,18288.63086,18122.58984,18288.63086,18288.63086,89790000.0,26.15,27.65,25.950001,26.85,26.658007,1806700.0,1.1185,1.1187,1.1242,1.1159,0.0,59.54,62.5,62.5,59.34,286070.0,0.0,49.76,49.5,51.09,48.76,1.0,36646.0,37000.0,37180.0,36600.0,2740.0,0.0,2.089,2.005,2.096,1.991,1.0,1187.4,1184.8,1193.65,1182.8,1.0,830.3,819.45,832.1,816.0,1.0,1180.0,95.479,95.375,95.555,95.1,20480.0,1.0,21.309999,21.35,20.639999,20.76,20.252691,51326400.0,18.129999,18.76,18.02,18.32,18.32,23907700.0
2015-03-03,116.040001,116.610001,115.349998,115.470001,115.470001,4738300.0,211.470001,212.050003,210.080002,211.119995,194.937943,110325800.0,18281.94922,18281.94922,18136.88086,18203.36914,18203.36914,83830000.0,27.0,27.700001,25.799999,25.950001,25.764444,1252600.0,1.1176,1.1183,1.1219,1.1155,0.0,61.02,60.0,61.81,59.84,281780.0,1.0,50.63,49.89,50.92,49.55,1.0,36399.0,36789.0,36798.0,36198.0,700.0,0.0,2.122,2.08,2.128,2.073,1.0,1186.45,1187.15,1196.8,1177.55,0.0,831.15,826.3,832.2,826.3,1.0,1180.0,95.408,95.505,95.595,95.135,21800.0,0.0,20.84,21.049999,20.290001,20.379999,19.881975,36239400.0,18.32,18.67,18.18,18.49,18.49,22874500.0
2015-03-04,115.699997,115.790001,115.019997,115.110001,115.110001,4756000.0,210.399994,210.490005,209.059998,210.229996,194.11618,105665800.0,18203.36914,18203.36914,18029.5,18096.90039,18096.90039,80900000.0,25.799999,26.35,25.450001,26.049999,25.863728,859600.0,1.1079,1.1178,1.1187,1.1062,0.0,60.55,60.85,60.94,59.47,260540.0,0.0,51.64,50.66,52.04,49.65,1.0,36378.0,36400.0,36525.0,36230.0,220.0,0.0,2.119,2.122,2.142,2.094,0.0,1183.7,1186.25,1188.05,1175.35,0.0,830.4,826.1,829.65,821.5,0.0,1180.0,95.986,95.385,96.07,95.365,57090.0,1.0,20.43,20.450001,19.99,20.040001,19.550283,34045000.0,18.709999,19.1,18.24,19.01,19.01,32583500.0
2015-03-05,115.43,116.120003,114.839996,115.0,115.0,5872200.0,209.419998,210.800003,209.850006,210.460007,194.328537,76873000.0,18096.90039,18160.34961,18087.65039,18135.7207,18135.7207,75840000.0,26.15,26.35,25.549999,25.549999,25.367302,667000.0,1.1031,1.1079,1.1115,1.0989,0.0,60.48,60.6,61.57,60.08,215120.0,0.0,50.92,51.69,52.47,50.68,0.0,36217.0,36550.0,36550.0,36199.0,80.0,0.0,2.117,2.112,2.147,2.096,0.0,1181.55,1183.6,1192.45,1178.1,0.0,825.0,823.35,823.35,822.4,0.0,1180.0,96.394,95.98,96.615,95.86,37530.0,1.0,20.200001,20.379999,19.940001,20.08,19.589308,19225600.0,18.84,19.1,18.610001,18.709999,18.709999,22765200.0
2015-03-06,113.169998,113.260002,111.699997,111.860001,111.860001,11190800.0,210.460007,210.460007,207.100006,207.5,191.595413,188128000.0,18135.7207,18135.7207,17825.15039,17856.7793,17856.7793,113350000.0,24.799999,25.200001,23.799999,24.15,23.977314,1493900.0,1.0844,1.1033,1.1035,1.0842,0.0,59.73,60.75,61.3,59.17,181480.0,0.0,49.81,50.92,51.25,48.91,0.0,35972.0,36460.0,36460.0,35911.0,19840.0,0.0,2.247,2.121,2.259,2.101,1.0,1160.6,1181.15,1183.15,1156.85,0.0,818.05,812.45,820.9,812.45,0.0,1180.0,97.604,96.39,97.755,96.32,55090.0,1.0,19.48,19.48,18.51,18.58,18.125961,106781600.0,18.41,18.549999,17.969998999999998,18.24,18.24,27456000.0
2015-03-07,112.919998,113.046669,111.78333033333332,111.89666766666666,111.89666766666666,9305200.0,209.55333966666666,209.90333566666666,207.25000500000002,207.786667,191.860092,155358300.0,18042.667316666666,18100.826820000002,17835.620443333333,17903.0931,17903.0931,104173333.33333333,24.616666,24.933334,23.449999333333334,23.849999999999998,23.679459333333334,1361833.3333333333,1.0846666666666667,1.0966,1.0992666666666666,1.0835666666666668,0.3333333333333333,59.33,60.373333333333335,60.873333333333335,58.906666666666666,185913.33333333334,0.0,49.88333333333333,50.49333333333333,51.11,49.04,0.3333333333333333,35952.666666666664,36306.666666666664,36369.333333333336,35886.666666666664,18246.666666666668,0.0,2.228666666666667,2.164,2.256,2.1293333333333333,0.6666666666666667,1156.2333333333333,1173.5333333333333,1175.1000000000001,1153.3666666666666,0.0,819.5666666666666,816.85,822.4833333333333,815.8333333333334,0.3333333333333333,1180.0,97.596,96.85,97.785,96.64999999999999,51826.666666666664,0.6666666666666667,19.236666666666668,19.256666333333335,18.310000000000002,18.356666666666666,17.908085333333332,93276966.66666667,18.333333333333332,18.579999,18.026665666666666,18.276666666666667,18.276666666666667,24880333.333333332
2015-03-08,112.669998,112.833336,111.86666366666667,111.93333433333333,111.93333433333333,7419600.0,208.64667233333333,209.34666433333334,207.400004,208.07333400000002,192.124771,122588600.0,17949.613933333334,18065.93294,17846.090496666664,17949.4069,17949.4069,94996666.66666667,24.433333,24.666667,23.099999666666665,23.55,23.381604666666664,1229766.6666666667,1.0849333333333333,1.0898999999999999,1.0950333333333333,1.0829333333333333,0.6666666666666666,58.93,59.99666666666666,60.446666666666665,58.64333333333334,190346.66666666666,0.0,49.95666666666667,50.06666666666667,50.97,49.169999999999995,0.6666666666666666,35933.333333333336,36153.333333333336,36278.666666666664,35862.333333333336,16653.333333333332,0.0,2.2103333333333333,2.207,2.253,2.1576666666666666,0.33333333333333337,1151.8666666666666,1165.9166666666667,1167.05,1149.8833333333334,0.0,821.0833333333334,821.25,824.0666666666666,819.2166666666667,0.6666666666666666,1180.0,97.588,97.31,97.815,96.98,48563.333333333336,0.33333333333333337,18.993333333333332,19.033332666666666,18.11,18.133333333333333,17.690209666666668,79772333.33333333,18.256666666666668,18.609999,18.08333233333333,18.313333333333333,18.313333333333333,22304666.666666668
2015-03-09,112.419998,112.620003,111.949997,111.970001,111.970001,5534000.0,207.740005,208.789993,207.550003,208.360001,192.38945,89818900.0,17856.56055,18031.03906,17856.56055,17995.7207,17995.7207,85820000.0,24.25,24.4,22.75,23.25,23.08375,1097700.0,1.0852,1.0832,1.0908,1.0823,1.0,58.53,59.62,60.02,58.38,194780.0,0.0,50.03,49.64,50.83,49.3,1.0,35914.0,36000.0,36188.0,35838.0,15060.0,0.0,2.192,2.25,2.25,2.186,0.0,1147.5,1158.3,1159.0,1146.4,0.0,822.6,825.65,825.65,822.6,1.0,1180.0,97.58,97.77,97.845,97.31,45300.0,0.0,18.75,18.809999,17.91,17.91,17.472334,66267700.0,18.18,18.639999,18.139999,18.35,18.35,19729000.0
2015-03-10,112.089996,112.349998,111.220001,111.419998,111.419998,7003100.0,206.710007,206.809998,204.929993,204.979996,189.268539,153901500.0,17989.56055,17989.56055,17662.93945,17662.93945,17662.93945,120450000.0,23.049999,24.0,22.85,23.200001,23.034107,887800.0,1.0698,1.0851,1.0856,1.0692,0.0,56.39,58.37,58.72,56.12,191780.0,0.0,48.71,50.16,50.44,48.28,0.0,35697.0,35846.0,35990.0,35557.0,23510.0,0.0,2.121,2.201,2.211,2.117,0.0,1130.55,1147.6,1148.9,1128.25,0.0,803.75,814.55,814.55,802.65,0.0,1180.0,98.615,97.765,98.655,97.765,71850.0,1.0,17.950001,18.25,17.48,17.67,17.238201,56945800.0,18.09,18.24,17.74,17.91,17.91,25942000.0
2015-03-11,111.230003,111.25,110.160004,110.75,110.75,6550400.0,205.289993,205.5,204.399994,204.5,188.825348,110145700.0,17662.93945,17731.7793,17627.0,17635.39063,17635.39063,102120000.0,23.049999,23.85,22.1,23.65,23.480888,1079500.0,1.0547,1.0699,1.0718,1.0511,0.0,57.54,56.45,57.95,55.92,176060.0,1.0,48.4,48.82,49.1,47.38,0.0,35049.0,35725.0,35828.0,34887.0,26950.0,0.0,2.109,2.128,2.16,2.096,0.0,1121.4,1130.25,1136.75,1113.8,0.0,789.05,795.4,795.4,795.4,0.0,1160.0,99.785,98.565,99.97,98.465,88440.0,1.0,17.700001,18.26,17.290001,18.200001,17.755249,72568600.0,17.84,17.85,17.440001000000002,17.77,17.77,29810100.0
2015-03-12,111.150002,111.199997,110.25,110.720001,110.720001,6631500.0,205.259995,207.179993,205.199997,207.100006,191.226059,93993500.0,17626.83984,17900.09961,17620.49023,17895.2207,17895.2207,111550000.0,24.049999,24.299999,23.049999,23.6,23.431248,916700.0,1.0635,1.0547,1.0684,1.0495,1.0,57.08,57.92,58.81,56.51,129730.0,0.0,46.94,48.49,48.81,46.91,0.0,35325.0,35173.0,35539.0,35080.0,22320.0,1.0,2.11,2.105,2.123,2.042,1.0,1117.55,1122.0,1131.7,1112.45,0.0,786.6,789.7,789.7,788.55,0.0,1160.0,99.411,99.66,100.065,98.64,72340.0,0.0,18.33,18.42,17.870001000000006,18.07,17.628428,50202100.0,17.77,17.809998999999998,17.34,17.440001000000002,17.440001000000002,23804900.0
2015-03-13,111.099998,111.279999,110.510002,110.879997,110.879997,4557600.0,206.770004,207.929993,204.580002,205.830002,190.053421,162410900.0,17889.05078,17889.05078,17629.89063,17749.31055,17749.31055,113620000.0,23.700001,24.25,22.9,24.200001,24.026957,1151500.0,1.0495,1.0637,1.0639,1.0462,0.0,54.67,57.03,57.4,54.43,84090.0,0.0,44.98,46.98,47.34,44.8,0.0,35533.0,35422.0,35636.0,35370.0,17090.0,1.0,2.1180000000000003,2.116,2.148,2.084,1.0,1117.05,1117.65,1124.35,1113.25,0.0,788.35,790.9,790.9,789.7,1.0,1160.0,100.314,99.18,100.38,99.18,28710.0,1.0,18.16,18.17,17.559998999999998,18.07,17.628428,38433500.0,17.15,17.17,16.67,16.799999,16.799999,44606100.0
2015-03-14,111.096664,111.25666566666666,110.48000066666667,110.856664,110.856664,4126833.3333333335,206.750005,208.18332933333332,205.00666833333335,206.74666866666666,190.899821,153640333.33333334,17843.11393,17922.200520000002,17670.340496666668,17825.347006666667,17825.347006666667,109666666.66666667,23.850000666666666,24.25,22.966666666666665,24.066667,23.894576666666666,1150500.0,1.0519333333333334,1.0589333333333335,1.0633000000000001,1.0461,0.3333333333333333,54.26,56.156666666666666,56.48,53.78666666666667,61273.33333333333,0.0,44.60666666666666,46.28333333333333,46.586666666666666,44.17333333333333,0.0,35543.0,35471.666666666664,35706.0,35364.0,17743.333333333332,0.6666666666666667,2.1033333333333335,2.113,2.1343333333333336,2.0776666666666666,0.6666666666666667,1114.0833333333333,1117.3333333333335,1123.3666666666666,1110.5166666666667,0.0,785.4833333333333,790.05,790.05,787.5500000000001,0.6666666666666667,1160.0,100.03666666666666,99.53,100.35,99.26666666666667,21743.333333333332,0.6666666666666667,18.146667,18.206667,17.623332666666666,18.083333666666668,17.641434666666665,34969400.0,16.923333,16.943333333333335,16.44666666666667,16.649999333333334,16.649999333333334,42971300.0
2015-03-15,111.09333,111.23333233333334,110.44999933333334,110.833331,110.833331,3696066.6666666665,206.730006,208.43666566666667,205.43333466666667,207.66333533333335,191.746221,144869766.66666666,17797.17708,17955.35026,17710.790363333334,17901.38346333333,17901.38346333333,105713333.33333333,24.000000333333332,24.25,23.033333333333335,23.933333,23.762196333333335,1149500.0,1.0543666666666667,1.0541666666666667,1.0627,1.046,0.6666666666666666,53.85,55.28333333333333,55.56,53.14333333333333,38456.666666666664,0.0,44.233333333333334,45.586666666666666,45.833333333333336,43.54666666666667,0.0,35553.0,35521.333333333336,35776.0,35358.0,18396.666666666668,0.33333333333333337,2.0886666666666667,2.1100000000000003,2.1206666666666667,2.0713333333333335,0.33333333333333337,1111.1166666666668,1117.0166666666667,1122.3833333333334,1107.7833333333333,0.0,782.6166666666667,789.2,789.2,785.4,0.33333333333333337,1160.0,99.75933333333333,99.88000000000001,100.32000000000001,99.35333333333334,14776.666666666666,0.33333333333333337,18.133333999999998,18.243334,17.68666633333333,18.096667333333333,17.654441333333335,31505300.0,16.696665999999997,16.716666666666665,16.223333333333333,16.499999666666668,16.499999666666668,41336500.0
2015-03-16,111.089996,111.209999,110.419998,110.809998,110.809998,3265300.0,206.710007,208.690002,205.860001,208.580002,192.592621,136099200.0,17751.24023,17988.5,17751.24023,17977.41992,17977.41992,101760000.0,24.15,24.25,23.1,23.799999,23.629816,1148500.0,1.0568,1.0494,1.0621,1.0459,1.0,53.44,54.41,54.64,52.5,15640.0,0.0,43.86,44.89,45.08,42.92,0.0,35563.0,35571.0,35846.0,35352.0,19050.0,0.0,2.074,2.107,2.107,2.065,0.0,1108.15,1116.7,1121.4,1105.05,0.0,779.75,788.35,788.35,783.25,0.0,1160.0,99.482,100.23,100.29,99.44,7810.0,0.0,18.120001,18.280001,17.75,18.110001,17.667448,28041200.0,16.469998999999998,16.49,16.0,16.35,16.35,39701700.0
2015-03-17,109.919998,111.349998,109.769997,110.209999,110.209999,8914600.0,207.690002,208.419998,206.979996,207.960007,192.020157,91167100.0,17972.2207,17972.2207,17785.78906,17849.08008,17849.08008,82560000.0,23.4,24.1,23.0,23.299999,23.133392,1249400.0,1.0598,1.0566,1.065,1.0551,1.0,53.51,54.1,54.38,52.57,240290.0,1.0,42.44,43.88,44.23,42.44,0.0,35356.0,35425.0,35650.0,35019.0,23550.0,0.0,2.052,2.08,2.08,2.0380000000000003,0.0,1094.45,1107.75,1109.35,1087.1,0.0,761.8,777.5,777.5,761.75,0.0,1160.0,99.949,100.1,100.265,99.58,44890.0,1.0,17.85,18.299999,17.75,17.93,17.491848,41083700.0,16.049999,16.24,15.9,15.96,15.96,30606800.0
2015-03-18,110.330002,112.870003,110.089996,112.370003,112.370003,12628300.0,207.389999,211.270004,206.619995,210.460007,194.328537,220171200.0,17846.80078,18097.11914,17697.51953,18076.18945,18076.18945,130950000.0,23.25,24.299999,22.299999,24.25,24.076597,1784500.0,1.0867,1.0598,1.1033,1.0581,1.0,55.91,53.28,56.84,52.68,262440.0,1.0,44.7,42.66,45.49,42.18,1.0,35312.0,35331.0,35468.0,35130.0,17820.0,0.0,1.918,2.056,2.0580000000000003,1.906,0.0,1125.05,1093.75,1125.3,1087.65,1.0,764.3,776.7,776.7,776.7,1.0,1150.0,98.781,99.99,100.12,94.765,101770.0,0.0,17.879998999999994,18.879999,17.709999,18.84,18.37961,83355000.0,15.68,16.780001000000002,15.61,16.76,16.76,54247000.0
2015-03-19,111.849998,112.580002,111.580002,112.290001,112.290001,6537700.0,209.960007,210.470001,209.029999,209.5,193.442123,117917300.0,18072.58008,18072.99023,17934.24023,17959.0293,17959.0293,107820000.0,23.950001,24.6,23.700001,24.4,24.225527,1074400.0,1.0659999999999998,1.0866,1.0915,1.0613,0.0,54.43,56.18,56.2,53.91,209650.0,0.0,44.3,45.3,45.41,43.45,0.0,36371.0,35500.0,36436.0,35500.0,25480.0,1.0,1.97,1.916,1.989,1.899,1.0,1123.6,1125.1,1132.9,1111.7,0.0,765.45,775.75,776.0,775.75,1.0,1150.0,99.584,97.85,99.765,97.365,96930.0,1.0,18.700001,18.889999,18.450001,18.709999,18.252785,30136900.0,15.94,16.34,15.91,16.08,16.08,32420800.0
2015-03-20,112.709999,114.0,112.669998,113.57,113.57,8033400.0,209.710007,211.020004,209.490005,210.410004,195.149399,177715100.0,17961.13086,18197.28906,17961.13086,18127.65039,18127.65039,333870000.0,24.75,25.75,24.75,25.450001,25.268019,4067500.0,1.0822,1.0661,1.0883,1.065,1.0,55.32,54.46,55.67,53.55,186670.0,1.0,45.72,43.99,46.53,43.31,1.0,37789.0,36466.0,37825.0,36239.0,31870.0,1.0,1.932,1.965,1.975,1.923,0.0,1137.65,1123.55,1143.85,1119.4,1.0,779.1,768.0,780.5,765.05,1.0,1150.0,98.171,99.3,99.46,97.695,87650.0,0.0,18.950001,19.48,18.889999,19.33,18.857635,55471900.0,16.549999,16.799999,16.379998999999998,16.43,16.43,29395700.0
2015-03-21,113.03999833333333,114.12333433333333,112.94333133333333,113.81000033333333,113.81000033333333,6767233.333333333,209.94667066666665,211.050003,209.66000333333332,210.273336,195.02264433333332,142246833.33333334,18019.664063333334,18200.16927,18012.766926666667,18123.779946666666,18123.779946666666,255256666.6666667,24.983333666666667,25.733333666666667,24.816667,25.416667333333333,25.234924,3109200.0,1.0863666666666667,1.0719666666666667,1.0912666666666666,1.0689333333333333,1.0,55.52,54.72,55.843333333333334,53.739999999999995,188326.66666666666,1.0,46.28333333333333,44.82666666666667,46.92,44.013333333333335,1.0,37786.333333333336,36884.333333333336,37880.0,36603.666666666664,27736.666666666668,0.6666666666666667,1.9243333333333332,1.9516666666666667,1.964,1.9173333333333333,0.0,1140.6000000000001,1129.2666666666667,1145.7166666666667,1124.3500000000001,1.0,776.3000000000001,771.7,781.0,766.7666666666667,0.6666666666666667,1155.0,97.88000000000001,98.8,99.15666666666667,97.48333333333333,83406.66666666667,0.0,19.120000333333333,19.576666666666668,19.039999333333334,19.47,18.994214,49405300.0,16.519999,16.826665666666667,16.399999666666666,16.546667,16.546667,26575133.333333332
